"","V1","V2","V3","V4"
"1",1,0,0,0
"2",2,0,0,0
"3",1,1,0,0
"4",1,0,1,0
"5",1,1,1,1
"6",2,1,0,0
"7",2,2,0,0
"8",2,0,1,0
"9",2,0,2,0
"10",2,1,1,1
"11",1,1,1,0
"12",2,1,1,0
"13",2,1,2,0
"14",2,2,1,0
"15",2,2,2,0
"16",2,2,1,1
"17",2,1,2,1
"18",2,2,2,1
"19",2,2,2,2
"20",0,0,0,0
