"","V1","V2","V3","V4"
"1",1,0,0,0
"2",2,0,0,0
"3",3,0,0,0
"4",1,1,0,0
"5",1,1,1,0
"6",1,1,1,1
"7",2,1,0,0
"8",2,2,0,0
"9",2,1,1,0
"10",2,1,1,1
"11",3,1,0,0
"12",3,2,0,0
"13",3,3,0,0
"14",3,1,1,0
"15",3,1,1,1
"16",2,2,1,0
"17",2,2,2,0
"18",2,2,1,1
"19",3,2,1,0
"20",3,2,2,0
"21",3,2,1,1
"22",3,3,1,0
"23",3,3,2,0
"24",3,3,3,0
"25",3,3,1,1
"26",2,2,2,1
"27",2,2,2,2
"28",3,2,2,1
"29",3,2,2,2
"30",3,3,2,1
"31",3,3,2,2
"32",3,3,3,1
"33",3,3,3,2
"34",3,3,3,3
"35",0,0,0,0
