"","V1","V2","V3","V4"
"1",1,0,0,0
"2",2,0,0,0
"3",1,1,0,0
"4",1,0,1,0
"5",1,0,1,1
"6",2,1,0,0
"7",2,2,0,0
"8",2,0,1,0
"9",2,0,2,0
"10",2,0,1,1
"11",1,1,1,0
"12",1,1,1,1
"13",2,1,1,0
"14",2,1,2,0
"15",2,1,1,1
"16",2,2,1,0
"17",2,2,2,0
"18",2,2,1,1
"19",2,0,2,1
"20",2,0,2,2
"21",2,1,2,1
"22",2,1,2,2
"23",2,2,2,1
"24",2,2,2,2
"25",0,0,0,0
