"","V1","V2","V3","V4"
"1",1,0,0,0
"2",2,0,0,0
"3",1,1,0,0
"4",1,0,1,0
"5",1,1,1,1
"6",1,1,1,2
"7",2,1,0,0
"8",2,2,0,0
"9",2,0,1,0
"10",2,0,2,0
"11",2,1,1,1
"12",2,1,1,2
"13",1,1,1,0
"14",2,1,1,0
"15",2,1,2,0
"16",2,2,1,0
"17",2,2,2,0
"18",2,2,1,1
"19",2,2,1,2
"20",2,1,2,1
"21",2,1,2,2
"22",2,2,2,1
"23",2,2,2,2
