"","V1","V2","V3","V4"
"1",1,0,0,0
"2",2,0,0,0
"3",1,1,0,0
"4",1,1,1,0
"5",1,0,0,1
"6",1,0,0,2
"7",2,1,0,0
"8",2,2,0,0
"9",2,1,1,0
"10",2,1,2,0
"11",2,0,0,1
"12",2,0,0,2
"13",1,1,0,1
"14",1,1,0,2
"15",2,1,0,1
"16",2,1,0,2
"17",2,2,1,0
"18",2,2,2,0
"19",2,2,0,1
"20",2,2,0,2
"21",1,1,1,1
"22",1,1,1,2
"23",2,1,1,1
"24",2,1,1,2
"25",2,2,1,1
"26",2,2,1,2
"27",2,1,2,1
"28",2,1,2,2
"29",2,2,2,1
"30",2,2,2,2
